In_Temperature,In_Humidity,Out_Temperature,Out_Humidity,SB-51-00
38.02844536,27.38577351,27.20017578,43.19784929,3.346387621
37.9475344,27.44350347,27.14103516,43.21981612,3.347850255
37.8842476,27.4887719,27.01445964,43.33591303,3.349269135
37.81659927,27.5304799,27.02370443,43.26666784,3.350975541
37.75384655,27.57656214,26.99989583,43.23383691,3.352544435
37.70515755,27.588159,26.94317708,43.27613096,3.354513365
37.66830701,27.60351975,26.89366536,43.36607217,3.356294778
37.65735866,27.58602274,26.92605469,43.24140867,3.357663653
37.6503268,27.57483279,26.92176432,43.21508601,3.359082533
37.6633224,27.52819104,27.00143229,43.08423012,3.360388903
37.67845426,27.48414333,27.05572917,43.000274,3.361720275
37.70658172,27.43333079,27.05246745,43.08677135,3.363176658
37.73737952,27.37977162,27.07902995,43.09352045,3.364358016
37.77761247,27.30983444,27.1688151,42.95332485,3.365426864
37.83368938,27.22514687,27.22089844,42.90280724,3.366270691
37.89261463,27.15205615,27.3308724,42.83700445,3.367158273
37.95848274,27.06975916,27.41294922,42.73560823,3.367614564
38.03067063,26.97886625,27.57897786,42.3115072,3.367977098
38.09511457,26.89351746,27.73929036,42.02587661,3.368077107
38.1611607,26.81905343,27.82463542,41.97191799,3.368389635
38.21180794,26.75155769,27.80513672,41.94531399,3.368214619
38.24865848,26.69515017,27.84467448,41.87360024,3.367927093
38.2894255,26.63904784,27.77720052,41.93730794,3.367702072
38.33535515,26.5803006,27.83783203,41.80802044,3.367177024
38.39659469,26.50156405,27.94422526,41.5646477,3.366758236
38.45160347,26.43503471,27.98265625,41.53595682,3.366108176
38.51328806,26.35172045,28.02182943,41.32015226,3.365358108
38.57826607,26.27186491,28.19404297,40.70421014,3.364576786
38.64724956,26.18951705,28.2826237,40.37191901,3.363976731
38.72406602,26.09974314,28.35197266,39.32280974,3.363464184
38.7985682,25.99252308,28.43439453,39.36890185,3.362739118
38.88499784,25.89018591,28.51695964,38.72729259,3.36210156
38.97374177,25.79232471,28.60002604,38.47238463,3.361489004
39.06026042,25.69278503,28.70746745,38.30984424,3.361276484
39.1437527,25.58973576,28.77826823,37.3794682,3.36068268
39.22092521,25.46949467,28.85431641,36.69782137,3.360157632
39.30121309,25.34035248,28.94324219,35.76004298,3.359713841
39.37553724,25.22346838,28.98860677,35.27331797,3.359620082
39.46508227,25.09773404,29.13119141,34.92522448,3.359726342
39.55987895,24.9583683,29.2060612,34.68966251,3.359432565
39.64087892,24.85053788,29.28928385,34.78891875,3.359026278
39.7162712,24.72714326,29.38557292,34.59029053,3.358551235
39.78952722,24.63309682,29.44763672,34.76609249,3.358051189
39.86420742,24.52033265,29.56639323,34.69212862,3.357651152
39.94316014,24.40182091,29.61776693,34.73256859,3.357119854
39.99434145,24.32013428,29.70548177,34.8045881,3.356851079
40.01837441,24.26662598,29.79934245,34.74101234,3.35631353
40.01730627,24.23483635,29.83912109,34.90323845,3.355744728
40.00867221,24.21194781,29.86757812,35.26336685,3.354863397
40.00769309,24.18905928,29.88964193,35.66565096,3.353732043
39.94663157,24.24663666,29.8836263,35.92380979,3.352425674
40.00715902,24.16840874,29.85421224,36.53806761,3.351231814
39.88779533,24.27003382,29.78702474,36.65944723,3.349581663
40.02148979,24.12624297,29.77182292,36.87439335,3.348719084
39.96559091,24.17313904,29.72207682,37.10447458,3.347193945
40.00502276,24.1316345,29.73907552,37.06512476,3.345887575
39.93559421,24.19231454,29.71608073,37.1706632,3.344512449
39.9955876,24.12191958,29.72277995,36.95795064,3.343406098
39.92607004,24.1720709,29.66026693,37.09169739,3.342305997
40.00520078,24.07370108,29.61398437,37.1198148,3.341555929
39.99229419,24.08305994,29.61139974,37.00926675,3.341030881
40.00431067,24.06912337,29.5734375,36.95230049,3.340524584
39.98837771,24.04206404,29.56621745,36.57906646,3.340062042
39.97787442,24.05569543,29.50157552,36.52713046,3.339655755
39.942003,24.06871646,29.45313802,36.66046711,3.339674506
39.8949162,24.10238804,29.3727474,36.70382535,3.339749513
39.83278655,24.14028127,29.25677083,36.75159002,3.339949532
39.76326899,24.18005646,29.15945964,36.71324757,3.340930871
39.70194044,24.21708502,29.07073568,36.75174224,3.34168094
39.64265914,24.25981028,29.00816406,36.90511962,3.342574772
39.59316904,24.29093868,28.97184896,37.00831295,3.34353736
39.54332291,24.31815061,28.90447917,37.07707872,3.344593707
39.48733501,24.3458203,28.75272786,37.22570236,3.345781315
39.42022075,24.39408967,28.63827474,37.47990089,3.346950172
39.35390758,24.43467867,28.54834635,37.5463795,3.348219039
39.29791969,24.47124946,28.49231771,37.61574108,3.349525408
39.23231861,24.51021083,28.43371094,37.79027998,3.350469245
39.18781313,24.52933547,28.44280599,37.6021606,3.351788115
39.14597798,24.53711757,28.31600911,37.65624801,3.352663195
39.1404593,24.52084128,28.41244792,37.60798896,3.351131805
39.1526538,24.48254114,28.39996094,37.63025715,3.351044297
39.178645,24.43259327,28.62661458,37.34962112,3.350006702
39.20490323,24.38127209,28.52278646,37.23712593,3.348694082
39.25474937,24.31194527,28.69823568,36.43417916,3.348119029
39.30477353,24.21744106,28.75667969,35.38335936,3.348637827
39.36013835,24.13722947,28.61650391,35.96923596,3.348144032
39.4230691,24.02471962,28.77702474,35.52017664,3.348875349
39.52267236,23.88764274,28.93896484,35.40141282,3.349519158
39.57883828,23.79496961,28.98552734,35.49549726,3.35074427
39.63642837,23.72360825,29.16340495,35.55402948,3.352119396
39.69170418,23.63149462,29.30095052,35.50092339,3.351106803
39.78810305,23.51145698,29.25230469,35.92981509,3.348275294
39.90248213,23.39782813,29.56554688,35.49080434,3.347656487
39.99665573,23.28231734,29.69159505,35.13546334,3.348175285
40.01641616,23.23796445,29.70341146,34.80091291,3.348862848
39.99923705,23.23765927,29.7270638,34.54518633,3.349706675
40.02309199,23.18867781,29.88075521,33.66682939,3.348287795
39.9136085,23.25418987,29.97871745,33.91332263,3.347518975
40.02780957,23.12413214,30.14803385,33.07797433,3.348175285
39.86447445,23.25139239,30.06734375,34.22776998,3.347900259
40.01338979,23.09478396,30.10894531,34.02820938,3.348225289
39.9428041,23.13323669,30.12317708,34.41937043,3.340380821
40.04098319,23.05261819,30.31677734,34.1535766,3.339649504
40.02469418,23.03827471,30.40516927,34.05000979,3.337305539
40.03030187,23.03267974,30.50300781,34.04247743,3.336211689
40.03386231,23.02332087,30.66649089,34.00024723,3.333942732
40.02878869,23.01167315,30.69026693,33.85127833,3.334017738
40.03306121,22.99387096,30.7816276,33.92192817,3.330692434
40.05068538,22.97795071,30.78554036,33.79778371,3.328967276
40.04116121,22.96960911,30.92449219,33.53767788,3.325641972
40.04908319,22.95312937,30.93492839,32.85914642,3.3243106
40.02594034,22.96274255,31.04442057,32.36381439,3.322547938
40.06261285,22.90994634,31.12888672,31.9283568,3.321454088
40.03893594,22.90079093,31.2418099,31.33143924,3.321091555
40.06252384,22.86625467,31.30057943,30.98846696,3.320747774
40.05825132,22.84367132,31.39104818,30.62814484,3.320097714
40.06279088,22.80720226,31.44328776,30.39911178,3.320447746
40.06563923,22.77383586,31.51320964,30.23566124,3.320341486
40.0589634,22.76056051,31.55122396,30.12592065,3.319310142
40.05264363,22.73421327,31.56203125,30.25844774,3.318828848
40.06759747,22.69754075,31.63121745,30.38649741,3.318316301
40.07249307,22.66351314,31.68608073,30.48645503,3.318385057
40.06759747,22.65700262,31.7086849,30.52642869,3.318560073
40.06190077,22.63391063,31.68469401,30.64664692,3.318735089
40.06430406,22.61921111,31.65403646,30.84521843,3.319772684
40.0426744,22.61636276,31.63140625,31.04125711,3.319747682
40.06813153,22.57714707,31.58156901,31.25824345,3.32016647
40.06385901,22.56580453,31.43076823,31.55188285,3.320554006
40.06733043,22.5470868,31.42030599,31.68234156,3.321179063
40.06154472,22.55980265,31.17586589,32.17162247,3.321591601
40.06092164,22.53279418,31.09567708,32.37245651,3.322154152
40.05718318,22.52958979,31.3601888,32.06465138,3.322547938
40.06893263,22.49688462,31.34390625,32.15207524,3.322754207
40.05024033,22.52511381,31.30365885,32.22445514,3.322722954
40.06287989,22.5013606,31.26992839,32.34394886,3.323029232
40.05842934,22.50639607,31.24041667,32.41980605,3.323097989
40.05121945,22.50034333,31.18049479,32.40275287,3.323566782
40.03590956,22.50120801,31.13216146,32.51812823,3.324404358
40.04872714,22.48900079,31.0375651,32.56437125,3.325723229
40.05629307,22.46199232,30.90033203,32.38313744,3.326654564
40.02300298,22.46835025,30.71565755,32.26774454,3.327685909
40.03288319,22.44861524,30.61333333,32.44033731,3.328479731
40.04757,22.4050253,30.53953125,32.64095978,3.329604834
40.03715572,22.40588998,30.57244792,32.78891231,3.330561172
40.03608759,22.39541212,30.49410156,33.08808233,3.331667523
40.02051067,22.39271636,30.3767513,33.39267196,3.332448845
40.02193484,22.38045828,30.20216146,33.71707214,3.333761465
40.01739528,22.36799674,30.06719401,34.0487927,3.3352366
40.03350627,22.33778388,30.01764323,34.15374859,3.336799243
40.03119198,22.32389817,30.00940755,34.32308194,3.338211872
40.03315023,22.32003255,29.9242513,34.69451082,3.339843272
40.03635462,22.31957478,29.86037109,35.1418396,3.341155892
40.03154803,22.3187101,30.09438802,34.86311782,3.342587273
40.02166781,22.32059205,30.09508464,34.89417855,3.344293679
40.03208209,22.30991073,30.21893229,34.54404518,3.344443693
40.0109865,22.33447776,30.21174479,34.70968638,3.344456194
40.02736451,22.31591262,30.2659375,34.64462266,3.344268677
40.02941176,22.31382722,30.22940104,34.53905709,3.343374845
39.96594695,22.37425294,30.07559245,33.96834998,3.341318407
40.02424913,22.30624857,30.26097005,33.81236819,3.342137232
39.97155464,22.33737697,30.34128906,32.7861052,3.341412165
40.02700847,22.26428626,30.19735026,32.31611827,3.341562179
40.0174843,22.25202818,30.43828125,31.81637156,3.341643437
40.03466341,22.21337199,30.46261719,31.44345134,3.341299655
40.01695023,22.20472521,30.64728516,31.90406167,3.340243308
40.05006231,22.16810356,30.65621094,32.09553781,3.339624502
40.04214033,22.15075914,30.66255859,31.62691813,3.352288161
40.04935022,22.1367717,30.69779297,32.78391738,3.352538184
40.03243814,21.76348516,30.67524089,32.14311419,3.337461804
40.04561176,21.7769131,30.83796875,31.09205287,3.338249376
40.06982274,21.7560591,31.08608073,30.05516301,3.338030606
40.06670736,21.72930495,31.2358138,29.17722004,3.337568063
40.07178098,21.71501233,31.15443359,30.5405625,3.331617519
31.65882099,30.65980011,30.64301432,32.32227894,3.19137968
30.79594873,31.87970804,30.8078125,32.1779273,3.199155391
30.58285649,32.19048346,30.97421875,31.81017707,3.198749104
30.53844002,32.24210981,31.09632813,31.45202524,3.195855089
30.55757738,32.19536634,31.22447266,30.99138843,3.192523534
30.61748175,32.10269322,31.28467448,30.60958386,3.189035715
30.68842349,31.98326594,31.40780599,30.11943063,3.185029098
30.77262786,31.83738969,31.50001302,29.83071449,3.181503775
30.85069047,31.69537906,31.58483724,29.58461656,3.177959701
30.92910913,31.56659291,31.66207031,29.46595604,3.174834415
30.99622339,31.44584319,31.74072266,29.16774308,3.172221676
31.0506981,31.34706645,31.76590495,29.20093605,3.170002722
31.09929808,31.25083289,31.80690755,29.1015661,3.168165054
31.12520027,31.18516823,31.78119141,29.04278268,3.165702329
31.14789807,31.12932021,31.77602865,28.96058083,3.164552223
31.17246509,31.07270924,31.80620443,28.37194488,3.162383275
31.19222553,31.01513186,31.80551432,27.56605202,3.161283174
31.19747718,30.94758526,31.77534505,27.13941704,3.160289333
31.18243432,30.9209837,31.73435547,27.11582127,3.159389251
31.14905521,30.89789171,31.66141276,27.46973357,3.158326653
31.10980138,30.90313064,31.60779948,27.85755441,3.157564084
31.06218051,30.93161415,31.51662109,28.29470299,3.156789013
31.01705196,30.96492968,31.48016276,28.44613417,3.156163955
30.97512779,30.98532591,31.44656901,28.26678899,3.155945185
30.93115638,31.00607818,31.34888021,28.34306653,3.155726415
30.88451464,31.02744081,31.29596354,28.56743599,3.155595153
30.83217619,31.06360469,31.21866536,28.68594295,3.155470142
30.77396302,31.09864958,31.12854167,29.07515984,3.155363882
30.71521579,31.1440706,31.00548828,29.31457454,3.155632657
30.65664658,31.19406933,30.91796224,29.5394502,3.155913933
30.59629714,31.25195188,30.83608724,29.60660712,3.155795172
30.51360596,31.31532769,30.79255859,29.54756537,3.156445231
30.44213016,31.39004603,30.7058724,29.71540177,3.157214052
30.36834007,31.4565245,30.62089844,29.80880801,3.157682844
30.29597416,31.52432542,30.56866536,29.68477471,3.158520421
30.23687088,31.58373388,30.46363932,29.93297009,3.159458007
30.15969838,31.67177844,30.35470052,30.10709617,3.160120568
30.14260828,31.69568424,30.24929036,30.41559485,3.205162191
30.28217746,31.49772386,30.15852214,30.55030369,3.25069761
30.23660385,31.52885227,30.00854167,30.88460635,3.248334894
30.32516976,31.39065639,29.93680339,31.08982599,3.267667914
30.35383129,31.32875563,29.83825521,31.24504011,3.275618642
30.36718293,31.28358892,29.76822917,31.43348304,3.283088076
30.35810381,31.26970321,29.74079427,31.54401571,3.288869855
30.39121589,31.21019303,29.69604818,31.55511295,3.295557967
30.37279062,31.20576791,29.70769531,31.49638193,3.299808356
30.39299611,31.16446682,29.77146484,31.64048064,3.304508787
30.42530709,31.09864958,29.71164062,31.94626338,3.309002948
30.37946644,31.13349101,29.86176432,31.55960969,3.309796771
30.38916864,31.11121284,29.86415365,31.71366246,3.311403168
30.41008621,31.08272933,29.92942708,31.76465017,3.312865802
30.39103787,31.08476387,29.84272135,31.12057076,3.311684444
30.36923018,31.08232242,29.68610026,31.32675122,3.31350336
30.36202029,31.07764299,29.77300781,31.85967848,3.313372098
30.33033239,31.1123827,29.83636719,31.52665914,3.311265655
30.38783347,31.01365682,29.94160156,31.84961322,3.313409602
30.30612141,31.10170138,30.07063151,31.69376399,3.303983739
30.33318074,31.05836576,30.16689453,31.14082905,3.302539857
30.22254012,31.17804735,30.33273437,30.93531785,3.279981541
30.20865441,31.18415096,30.49494141,30.87800094,3.268005445
30.13201597,31.21838204,30.49736979,30.1053291,3.201124322
30.16041047,31.15068284,30.58085937,29.88808402,3.197755263
30.22779177,31.03980062,30.77547526,30.10706551,3.195798834
30.26891483,30.97418682,30.76327474,30.58551757,3.193392364
30.28440274,30.94265151,30.76964193,30.49707606,3.191460937
30.30256097,30.91457491,30.78039063,30.43373901,3.189379496
30.33380382,30.85598026,30.9189974,30.08880265,3.18712929
30.40225325,30.76290023,31.01784505,30.12131718,3.185685408
30.48716971,30.63579258,31.13833984,30.04244475,3.183053917
30.59077846,30.4987157,31.24797526,29.94280628,3.180659948
30.68308283,30.36097759,31.29630859,30.02836238,3.178253478
30.78544544,30.22237481,31.45321615,29.78151323,3.174578141
30.88558277,30.07482007,31.54642578,29.20143285,3.173203015
30.99488823,29.93830269,31.69003255,29.20142183,3.171002814
31.07633326,29.8216729,31.66089193,29.32028031,3.168408826
31.15938048,29.72487984,31.65952474,29.41266579,3.166977445
31.23868925,29.62086417,31.91567057,28.77398,3.164677235
31.31479362,29.51166044,32.02636719,28.36427169,3.162970829
31.37968261,29.42092012,32.06403646,28.18525705,3.161689461
31.43406831,29.34935531,32.10432292,27.97531283,3.160776878
31.48231225,29.28135093,32.16476563,27.62271406,3.159789287
31.52717377,29.19768063,32.18895182,27.35525405,3.159014216
31.5460441,29.16304265,32.15414063,27.4180511,3.158145387
31.55485618,29.13150734,32.14865885,27.38531561,3.157245304
31.55814959,29.11339996,32.14541667,27.46147497,3.157264056
31.55717047,29.09102007,32.15136719,27.50595102,3.156451482
31.56090893,29.08308537,32.1404362,27.593445,3.155913933
31.55289794,29.07240406,32.12541667,27.53018855,3.155576402
31.54435289,29.06802981,32.10242839,27.67767755,3.154976347
31.53767707,29.08801912,32.07995443,27.88494667,3.154313786
31.51426719,29.09061316,32.0357487,28.06971811,3.153876246
31.48640675,29.12362351,31.99207682,28.20625675,3.15293241
31.45365072,29.15251392,31.93035156,28.41768416,3.152782396
31.42311996,29.19228911,31.90472005,28.52706503,3.15216984
31.38742657,29.22479082,31.83802734,28.577683,3.151713548
31.35262328,29.2641591,31.79433594,28.74730712,3.150219661
31.31479362,29.30291702,31.7511849,28.751087,3.150507188
31.28355077,29.34284479,31.72013672,28.84465948,3.150957229
31.25488924,29.36486865,31.72289714,28.61946915,3.150744709
31.21821673,29.39650568,31.62198568,28.61309445,3.150738459
31.17566949,29.43394115,31.48527995,29.23226995,3.150807215
31.11656621,29.48409247,31.42888021,28.86501616,3.150575944
31.06458381,29.54400956,31.375625,29.14053589,3.151363516
31.0158058,29.59782305,31.36672526,28.70351698,3.151344764
30.96106406,29.65133135,31.26494792,29.15129603,3.151688546
30.89955749,29.72279444,31.12115885,29.55466168,3.152226095
30.8257674,29.79807228,31.07528646,29.67429127,3.152638633
30.75785204,29.8824038,30.89863281,30.12224794,3.153282442
30.68272679,29.96693879,30.81912109,30.20171002,3.15425128
30.61427736,30.06942855,30.67608073,30.43690042,3.15468882
30.53051804,30.17685206,30.63428385,30.4062451,3.155238871
30.45646092,30.28590321,30.57655599,30.30388076,3.156351473
30.38062359,30.38559548,30.43175781,30.53143708,3.15752033
30.29472801,30.47933674,30.29723958,30.66878618,3.158870453
30.2231632,30.571959,30.24483073,30.76198617,3.160201825
30.1614786,30.63742021,30.21552083,30.6820689,3.161470691
30.10762697,30.70267796,30.22064453,30.73265012,3.162264514
30.21550825,30.59688207,30.30371745,30.52867578,3.231745875
30.12213575,30.67205819,30.34814453,30.5181299,3.166977445
30.17928079,30.6297907,30.30681641,30.67560639,3.224201434
30.11563795,30.66249587,30.39403646,30.75514317,3.168640098
30.2069632,30.57323059,30.4550651,30.48174453,3.230101975
30.14616871,30.59800107,30.45643229,30.64089799,3.1681213
30.12498411,30.64484627,30.39249349,30.09936514,3.166346138
30.1200885,30.62312759,30.38203776,29.72926819,3.167102457
30.13700058,30.57796089,30.48522135,29.65824143,3.167808772
30.16842145,30.52180769,30.43466797,29.70481563,3.168315068
30.21123573,30.44637725,30.69489583,29.66516822,3.168315068
30.2792401,30.14821597,30.79804036,29.58995802,3.17707212
30.35748074,30.04720124,30.92038411,29.4865086,3.180978727
30.45672796,29.91012436,30.98326823,29.51474852,3.181560031
30.5756466,29.77884591,31.13386719,29.81977914,3.181353762
30.67302459,29.64894077,31.19865234,29.2877081,3.182041325
30.78455533,29.49818163,31.42597005,29.09397486,3.181466272
30.87748277,29.38562092,31.55552734,29.30662484,3.181522527
30.93462781,29.31649755,31.42031901,29.56574152,3.18166004
30.92991023,29.32412706,31.41261719,29.50942473,3.181891311
30.93809923,29.31069912,31.37835286,29.0863825,3.182403858
30.94165967,29.29630477,31.45819661,28.97897741,3.182028823
30.97646296,29.25073116,31.43265625,29.04921298,3.181853807
31.03049261,29.1710282,31.58828125,28.78132355,3.181247502
31.14496071,29.035935,31.85638672,28.57557226,3.181028732
31.27269144,28.87800412,31.99979818,28.28627072,3.180253661
31.39739579,28.72948297,32.09657552,27.88311996,3.179641105
31.52405839,28.56483813,32.22751302,27.40105013,3.178528503
31.61565067,28.4482592,32.29997396,27.1468685,3.178097213
31.68935175,28.35553521,32.3456901,26.90256806,3.177447154
31.73430228,28.26850792,32.38047526,26.11436044,3.17772843
31.79385061,28.17578393,32.45072917,25.33351973,3.17729714
31.86746268,28.04013123,32.51759115,24.94741084,3.177359646
31.95424837,27.89364462,32.65683594,24.21743481,3.177215883
32.04557361,27.74064749,32.73226563,23.81751726,3.176997113
32.11339996,27.60947077,32.7810612,23.52165966,3.176959609
32.19333181,27.45825386,32.91213542,23.74785786,3.177003363
32.27913837,27.31237761,32.98460286,24.25733306,3.17641581
32.34171308,27.20876885,33.00496745,24.50715739,3.175496975
32.38550647,27.12845553,33.02693359,24.60776603,3.175040684
32.39422955,27.08796826,33.0055013,24.88883008,3.17500318
32.39823504,27.06879276,32.98357422,25.10608288,3.174503134
32.38924493,27.07174283,32.9603125,25.31908909,3.173946834
32.36903944,27.06518146,32.91933594,25.56767433,3.173684309
32.35818011,27.0748455,32.89534505,25.68309028,3.172552956
32.32613616,27.09137611,32.85972656,25.89775345,3.172309184
32.30379441,27.11309478,32.81464844,26.0665046,3.171515361
32.27379772,27.12952366,32.77521484,26.31098328,3.170277748
32.23837135,27.16034689,32.72470703,26.56137918,3.169877711
32.20517027,27.19996948,32.70688151,26.73965346,3.169183897
32.17499555,27.24462755,32.66160156,26.7634458,3.168302567
32.13974721,27.27890949,32.62123047,26.887608,3.167715013
32.12060985,27.30525673,32.6270638,26.66182823,3.167183714
32.09150327,27.33221434,32.49440755,26.90927076,3.166858685
32.04352636,27.39101244,32.44063151,27.27183758,3.167096206
31.98789451,27.44172325,32.34843099,27.12971343,3.167083705
31.92781211,27.51959513,32.22304688,27.40003032,3.166446147
31.86808576,27.57574833,32.12488932,27.48649151,3.167033701
31.80203962,27.64476997,32.07036458,27.6396542,3.167221218
31.74427151,27.70901045,31.99325521,28.01106594,3.167483742
31.67021439,27.80285344,31.9171875,28.15866999,3.167690011
31.60265507,27.88398057,31.84315755,28.30660725,3.168171305
31.53429465,27.96342921,31.74276693,28.66793215,3.167883778
31.46744742,28.05635665,31.68024089,28.95466115,3.168596344
31.40175733,28.14348567,31.60967448,29.13097934,3.168977629
31.33019252,28.23982096,31.48373047,29.309526,3.169502677
31.25346507,28.3458203,31.31031901,29.44172414,3.169721447
31.16730246,28.46896061,31.20841146,29.55439302,3.17063403
31.08452227,28.56382086,31.12872396,29.81232381,3.171134076
31.00957504,28.67363495,31.03226562,29.98696249,3.172496701
30.93907836,28.76986852,31.00790365,29.94710084,3.173103006
30.87659266,28.84936802,30.97335286,30.03039046,3.173284273
30.82977289,28.92342514,30.96373047,30.07362856,3.174821914
30.80342565,28.97637395,30.94884766,30.20759781,3.175378215
30.78945093,29.00348414,31.08712891,30.09420549,3.175165695
30.79203225,29.01970957,31.12597005,30.01041415,3.176184538
30.79924214,29.01553877,31.12614583,29.98966443,3.176703336
30.80689708,29.01045243,31.14910807,30.08917918,3.176778343
30.82229597,29.01894662,31.16798828,29.96621634,3.176978361
30.8192696,29.01955698,31.1945638,29.94551934,3.177128375
30.8354696,29.0192518,31.23819661,29.78993059,3.176840848
30.83920806,29.01757331,31.26132812,29.89012017,3.177215883